公司代码,公司名称,行业,后台节点ID,后台节点名称,L1,L2,L3,L4,L5,L6,L7,L8证据清单,L8证据状态,当前映射关键词,证据缺口,映射状态,置信度,映射来源,规则来源,映射证据ID数,直接L8证据数,映射ID
920375,派诺科技,电气设备,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；算法；平台,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920375_ai_compute_software
920415,恒拓开源,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_920415_ai_compute_software
920425,乐创技术,专用机械,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；算法,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920425_ai_compute_software
920491,奥迪威,元器件,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,算法,AI算法/推理算法,AI算法业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,算法,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920491_ai_compute_software
920509,同惠电子,电器仪表,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；算法,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920509_ai_compute_software
920564,天润科技,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_920564_ai_compute_software
920592,华信永道,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_920592_ai_compute_software
920670,数字人,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_920670_ai_compute_software
920790,联迪信息,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.5,main_business,supply_chain_foundation,0,0,auto_920790_ai_compute_software
920799,艾融软件,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；平台,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_920799_ai_compute_software
920806,云星宇,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,平台,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,平台,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_920806_ai_compute_software
920879,基康技术,电器仪表,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；云服务；平台,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920879_ai_compute_software
920925,锦好医疗,医疗保健,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,算法,AI算法/推理算法,AI算法业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,算法,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920925_ai_compute_software
920953,国子软件,软件服务,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,软件,算力调度/AI平台软件,基础软件/算力调度软件业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,软件；平台,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.45,introduction,supply_chain_foundation,0,0,auto_920953_ai_compute_software
920982,锦波生物,医疗保健,ai_compute_software,软件,未来产业主攻方向,AI算力,AI算力产业链,基础软件/算力调度,数据库,数据库/数据管理,数据库业务,研发进展；样机或小批量交付；客户验证；订单或中标；产线建设或量产；收入和毛利改善；专利与标准,暂无直接L8原文证据，需补公告/研报/年报,数据库,是否有明确客户或供应链认证；是否有量产、扩产、订单或定点公告；该产品收入占比是否足够高；是否存在国产替代或卡脖子稀缺性证据,pending_review,0.65,introduction,supply_chain_foundation,0,0,auto_920982_ai_compute_software
